PK,지역,날짜,"일일
확진자","누적
확진자","일일
사망자","누적
사망자","일일
완치자","누적
완치자",사망률,완치율,인구수,발생률,데이터,,
3380,경북,2020-02-27,4,320,0,10,0,0,3.1,0,2646493,12.1,COVID-782_pandemic_data,,
3381,경북,2020-02-27,24,344,0,10,0,0,2.9,0,2646493,13,COVID-783_pandemic_data,,
3382,경북,2020-02-28,49,393,0,10,0,0,2.5,0,2646493,14.8,COVID-784_pandemic_data,,
3383,경북,2020-02-28,15,408,0,10,0,0,2.5,0,2646493,15.4,COVID-785_pandemic_data,,
3384,경북,2020-02-29,60,468,0,10,0,0,2.1,0,2646493,17.7,COVID-786_pandemic_data,,
3385,경북,2020-02-29,19,487,0,10,0,0,2.1,0,2646493,18.4,COVID-787_pandemic_data,,
3386,경북,2020-03-01,26,513,0,10,0,0,1.9,0,2646493,19.4,COVID-788_pandemic_data,,
3387,경북,2020-03-01,41,554,0,10,0,0,1.8,0,2646493,20.9,COVID-789_pandemic_data,,
3388,경북,2020-03-01,68,622,0,10,0,0,1.6,0,2646493,23.5,COVID-790_pandemic_data,,
3389,경북,2020-03-02,61,683,0,10,0,0,1.5,0,2646493,25.8,COVID-791_pandemic_data,,
3390,경북,2020-03-03,89,772,0,10,0,0,1.3,0,2646493,29.2,COVID-792_pandemic_data,,
3391,경북,2020-03-04,87,859,0,10,0,0,1.2,0,2646493,32.5,COVID-793_pandemic_data,,
3392,경북,2020-03-05,123,982,0,10,0,0,1,0,2646493,37.1,COVID-794_pandemic_data,,
3393,경북,2020-03-06,65,1047,0,10,0,0,1,0,2646493,39.6,COVID-795_pandemic_data,,
3394,경북,2020-03-07,32,1079,0,10,0,0,0.9,0,2646493,40.8,COVID-796_pandemic_data,,
3395,경북,2020-03-08,26,1105,0,10,0,0,0.9,0,2646493,41.8,COVID-797_pandemic_data,,
3396,경북,2020-03-09,10,1115,0,10,0,0,0.9,0,2646493,42.1,COVID-798_pandemic_data,,
3397,경북,2020-03-10,18,1133,0,10,0,0,0.9,0,2646493,42.8,COVID-799_pandemic_data,,
3398,경북,2020-03-11,8,1141,2,12,0,0,1.1,0,2646493,43.1,COVID-800_pandemic_data,,
3399,경북,2020-03-12,4,1145,0,12,0,0,1,0,2646493,43.3,COVID-801_pandemic_data,,
3400,경북,2020-03-13,6,1151,1,13,0,0,1.1,0,2646493,43.5,COVID-802_pandemic_data,,
3401,경북,2020-03-14,4,1155,0,13,0,0,1.1,0,2646493,43.6,COVID-803_pandemic_data,,
3402,경북,2020-03-15,7,1162,0,13,0,0,1.1,0,2646493,43.9,COVID-804_pandemic_data,,
3403,경북,2020-03-16,5,1167,2,15,0,0,1.3,0,2646493,44.1,COVID-805_pandemic_data,,
3404,경북,2020-03-17,9,1176,2,17,0,0,1.4,0,2646493,44.4,COVID-806_pandemic_data,,
3405,경북,2020-03-18,12,1188,0,17,0,0,1.4,0,2646493,44.9,COVID-807_pandemic_data,,
3406,경북,2020-03-19,13,1201,1,18,0,0,1.5,0,2646493,45.4,COVID-808_pandemic_data,,
3407,경북,2020-03-20,40,1241,2,20,0,0,1.6,0,2646493,46.9,COVID-809_pandemic_data,,
3408,경북,2020-03-21,11,1252,0,20,0,0,1.6,0,2646493,47.3,COVID-810_pandemic_data,,
3409,경북,2020-03-22,2,1254,0,20,0,0,1.6,0,2646493,47.4,COVID-811_pandemic_data,,
3410,경북,2020-03-23,1,1255,2,22,0,0,1.8,0,2646493,47.4,COVID-812_pandemic_data,,
3411,경북,2020-03-24,5,1260,2,24,0,0,1.9,0,2646493,47.6,COVID-813_pandemic_data,,
3412,경북,2020-03-25,12,1272,2,26,0,0,2,0,2646493,48.1,COVID-814_pandemic_data,,
3413,경북,2020-03-26,9,1281,4,30,0,0,2.3,0,2646493,48.4,COVID-815_pandemic_data,,
3414,경북,2020-03-27,2,1283,1,31,0,0,2.4,0,2646493,48.5,COVID-816_pandemic_data,,
3415,경북,2020-03-28,2,1285,2,33,0,0,2.6,0,2646493,48.6,COVID-817_pandemic_data,,
3416,경북,2020-03-29,11,1296,1,34,0,0,2.6,0,2646493,49,COVID-818_pandemic_data,,
3417,경북,2020-03-30,2,1298,0,34,0,0,2.6,0,2646493,49,COVID-819_pandemic_data,,
3418,경북,2020-03-31,2,1300,1,35,0,0,2.7,0,2646493,49.1,COVID-820_pandemic_data,,
3419,경북,2020-04-01,2,1302,2,37,0,0,2.8,0,2646493,49.2,COVID-821_pandemic_data,,
3420,경북,2020-04-02,5,1307,1,38,0,0,2.9,0,2646493,49.4,COVID-822_pandemic_data,,
3421,경북,2020-04-03,1,1308,2,40,0,0,3.1,0,2646493,49.4,COVID-823_pandemic_data,,
3422,경북,2020-04-04,4,1312,0,40,0,0,3,0,2646493,49.6,COVID-824_pandemic_data,,
3423,경북,2020-04-05,2,1314,1,41,0,0,3.1,0,2646493,49.7,COVID-825_pandemic_data,,
3424,경북,2020-04-06,1,1315,1,42,0,0,3.2,0,2646493,49.7,COVID-826_pandemic_data,,
3425,경북,2020-04-07,3,1318,0,42,0,0,3.2,0,2646493,49.8,COVID-827_pandemic_data,,
3426,경북,2020-04-08,0,1318,1,43,0,0,3.3,0,2646493,49.8,COVID-828_pandemic_data,,
3427,경북,2020-04-09,7,1325,1,44,0,0,3.3,0,2646493,50.1,COVID-829_pandemic_data,,
3428,경북,2020-04-10,3,1328,0,44,0,0,3.3,0,2646493,50.2,COVID-830_pandemic_data,,
3429,경북,2020-04-11,3,1331,1,45,0,0,3.4,0,2646493,50.3,COVID-831_pandemic_data,,
3430,경북,2020-04-12,4,1335,1,46,0,0,3.4,0,2646493,50.4,COVID-832_pandemic_data,,
3431,경북,2020-04-13,5,1340,0,46,0,0,3.4,0,2646493,50.6,COVID-833_pandemic_data,,
3432,경북,2020-04-14,6,1346,0,46,0,0,3.4,0,2646493,50.9,COVID-834_pandemic_data,,
3433,경북,2020-04-15,4,1350,0,46,0,0,3.4,0,2646493,51,COVID-835_pandemic_data,,
3434,경북,2020-04-16,4,1354,0,46,0,0,3.4,0,2646493,51.2,COVID-836_pandemic_data,,
3435,경북,2020-04-17,2,1356,1,47,0,0,3.5,0,2646493,51.2,COVID-837_pandemic_data,,
3436,경북,2020-04-18,1,1357,0,47,0,0,3.5,0,2646493,51.3,COVID-838_pandemic_data,,
3437,경북,2020-04-19,2,1359,0,47,0,0,3.5,0,2646493,51.4,COVID-839_pandemic_data,,
3438,경북,2020-04-20,0,1359,0,47,0,0,3.5,0,2646493,51.4,COVID-840_pandemic_data,,
3439,경북,2020-04-21,2,1361,0,47,0,0,3.5,0,2646493,51.4,COVID-841_pandemic_data,,
3440,경북,2020-04-22,0,1361,1,48,0,0,3.5,0,2646493,51.4,COVID-842_pandemic_data,,
3441,경북,2020-04-23,1,1362,0,48,0,0,3.5,0,2646493,51.5,COVID-843_pandemic_data,,
3442,경북,2020-04-24,0,1362,0,48,0,0,3.5,0,2646493,51.5,COVID-844_pandemic_data,,
3443,경북,2020-04-25,0,1362,0,48,0,0,3.5,0,2646493,51.5,COVID-845_pandemic_data,,
3444,경북,2020-04-26,0,1362,0,48,0,0,3.5,0,2646493,51.5,COVID-846_pandemic_data,,
3445,경북,2020-04-27,1,1363,0,48,0,0,3.5,0,2646493,51.5,COVID-847_pandemic_data,,
3446,경북,2020-04-28,0,1363,0,48,0,0,3.5,0,2646493,51.5,COVID-848_pandemic_data,,
3447,경북,2020-04-29,0,1363,0,48,0,0,3.5,0,2646493,51.5,COVID-849_pandemic_data,,
3448,경북,2020-04-30,1,1364,0,48,0,0,3.5,0,2646493,51.5,COVID-850_pandemic_data,,
3449,경북,2020-05-01,0,1364,0,48,0,0,3.5,0,2646493,51.5,COVID-851_pandemic_data,,
3450,경북,2020-05-02,0,1364,0,48,0,0,3.5,0,2646493,51.5,COVID-852_pandemic_data,,
3451,경북,2020-05-03,0,1364,1,49,0,0,3.6,0,2646493,51.5,COVID-853_pandemic_data,,
3452,경북,2020-05-04,0,1364,0,49,0,0,3.6,0,2646493,51.5,COVID-854_pandemic_data,,
3453,경북,2020-05-05,0,1364,0,49,0,0,3.6,0,2646493,51.5,COVID-855_pandemic_data,,
3454,경북,2020-05-06,0,1364,0,49,0,0,3.6,0,2646493,51.5,COVID-856_pandemic_data,,
3455,경북,2020-05-07,0,1364,0,49,0,0,3.6,0,2646493,51.5,COVID-857_pandemic_data,,
3456,경북,2020-05-08,0,1364,0,49,0,0,3.6,0,2646493,51.5,COVID-858_pandemic_data,,
3457,경북,2020-05-09,0,1364,0,49,0,0,3.6,0,2646493,51.5,COVID-859_pandemic_data,,
3458,경북,2020-05-10,0,1364,0,49,0,0,3.6,0,2646493,51.5,COVID-860_pandemic_data,,
3459,경북,2020-05-11,1,1365,1,50,0,0,3.7,0,2646493,51.6,COVID-861_pandemic_data,,
3460,경북,2020-05-12,0,1365,0,50,0,0,3.7,0,2646493,51.6,COVID-862_pandemic_data,,
3461,경북,2020-05-13,1,1366,0,50,0,0,3.7,0,2646493,51.6,COVID-863_pandemic_data,,
3462,경북,2020-05-14,0,1366,0,50,0,0,3.7,0,2646493,51.6,COVID-864_pandemic_data,,
3463,경북,2020-05-15,0,1366,0,50,0,0,3.7,0,2646493,51.6,COVID-865_pandemic_data,,
3464,경북,2020-05-16,0,1366,0,50,0,0,3.7,0,2646493,51.6,COVID-866_pandemic_data,,
3465,경북,2020-05-17,0,1366,0,50,0,0,3.7,0,2646493,51.6,COVID-867_pandemic_data,,
3466,경북,2020-05-18,0,1366,0,50,0,0,3.7,0,2646493,51.6,COVID-868_pandemic_data,,
3467,경북,2020-05-19,0,1366,0,50,0,0,3.7,0,2646493,51.6,COVID-869_pandemic_data,,
3468,경북,2020-05-20,0,1366,0,50,0,0,3.7,0,2646493,51.6,COVID-870_pandemic_data,,
3469,경북,2020-05-21,2,1368,0,50,0,0,3.7,0,2646493,51.7,COVID-871_pandemic_data,,
3470,경북,2020-05-22,0,1368,0,50,0,0,3.7,0,2646493,51.7,COVID-872_pandemic_data,,
3471,경북,2020-05-23,6,1374,0,50,0,0,3.6,0,2646493,51.9,COVID-873_pandemic_data,,
3472,경북,2020-05-24,1,1375,0,50,0,0,3.6,0,2646493,52,COVID-874_pandemic_data,,
3473,경북,2020-05-25,1,1376,0,50,0,0,3.6,0,2646493,52,COVID-875_pandemic_data,,
3474,경북,2020-05-26,0,1376,0,50,0,0,3.6,0,2646493,52,COVID-876_pandemic_data,,
3475,경북,2020-05-27,1,1377,0,50,0,0,3.6,0,2646493,52,COVID-877_pandemic_data,,
3476,경북,2020-05-28,0,1377,0,50,0,0,3.6,0,2646493,52,COVID-878_pandemic_data,,
3477,경북,2020-05-29,0,1377,0,50,0,0,3.6,0,2646493,52,COVID-879_pandemic_data,,
3478,경북,2020-05-30,0,1377,0,50,0,0,3.6,0,2646493,52,COVID-880_pandemic_data,,
3479,경북,2020-05-31,0,1377,0,50,0,0,3.6,0,2646493,52,COVID-881_pandemic_data,,
3480,경북,2020-06-01,0,1377,0,50,0,0,3.6,0,2646493,52,COVID-882_pandemic_data,,
3481,경북,2020-06-02,0,1377,0,50,0,0,3.6,0,2646493,52,COVID-883_pandemic_data,,
3482,경북,2020-06-03,1,1378,0,50,0,0,3.6,0,2646493,52.1,COVID-884_pandemic_data,,
3483,경북,2020-06-04,2,1380,0,50,0,0,3.6,0,2646493,52.1,COVID-885_pandemic_data,,
3484,경북,2020-06-05,1,1381,0,50,0,0,3.6,0,2646493,52.2,COVID-886_pandemic_data,,
3485,경북,2020-06-06,0,1381,0,50,0,0,3.6,0,2646493,52.2,COVID-887_pandemic_data,,
3486,경북,2020-06-07,0,1381,0,50,0,0,3.6,0,2646493,52.2,COVID-888_pandemic_data,,
3487,경북,2020-06-08,0,1381,0,50,0,0,3.6,0,2646493,52.2,COVID-889_pandemic_data,,
3488,경북,2020-06-09,0,1381,0,50,0,0,3.6,0,2646493,52.2,COVID-890_pandemic_data,,
3489,경북,2020-06-10,0,1381,0,50,0,0,3.6,0,2646493,52.2,COVID-891_pandemic_data,,
3490,경북,2020-06-11,0,1381,0,50,0,0,3.6,0,2646493,52.2,COVID-892_pandemic_data,,
3491,경북,2020-06-12,0,1381,0,50,0,0,3.6,0,2646493,52.2,COVID-893_pandemic_data,,
3492,경북,2020-06-13,0,1381,0,50,0,0,3.6,0,2646493,52.2,COVID-894_pandemic_data,,
3493,경북,2020-06-14,0,1381,0,50,0,0,3.6,0,2646493,52.2,COVID-895_pandemic_data,,
3494,경북,2020-06-15,0,1381,0,50,0,0,3.6,0,2646493,52.2,COVID-896_pandemic_data,,
3495,경북,2020-06-16,0,1381,0,50,0,0,3.6,0,2646493,52.2,COVID-897_pandemic_data,,
3496,경북,2020-06-17,0,1381,0,50,0,0,3.6,0,2646493,52.2,COVID-898_pandemic_data,,
3497,경북,2020-06-18,0,1381,0,50,0,0,3.6,0,2646493,52.2,COVID-899_pandemic_data,,
3498,경북,2020-06-19,1,1382,0,50,0,0,3.6,0,2646493,52.2,COVID-900_pandemic_data,,
3499,경북,2020-06-20,0,1382,0,50,0,0,3.6,0,2646493,52.2,COVID-901_pandemic_data,,
3500,경북,2020-06-21,1,1383,0,50,0,0,3.6,0,2646493,52.3,COVID-902_pandemic_data,,
3501,경북,2020-06-22,0,1383,0,50,0,0,3.6,0,2646493,52.3,COVID-903_pandemic_data,,
3502,경북,2020-06-23,1,1384,0,50,0,0,3.6,0,2646493,52.3,COVID-904_pandemic_data,,
3503,경북,2020-06-24,0,1384,0,50,0,0,3.6,0,2646493,52.3,COVID-905_pandemic_data,,
3504,경북,2020-06-25,1,1385,0,50,0,0,3.6,0,2646493,52.3,COVID-906_pandemic_data,,
3505,경북,2020-06-26,0,1385,0,50,0,0,3.6,0,2646493,52.3,COVID-907_pandemic_data,,
3506,경북,2020-06-27,0,1385,0,50,0,0,3.6,0,2646493,52.3,COVID-908_pandemic_data,,
3507,경북,2020-06-28,1,1386,0,50,0,0,3.6,0,2646493,52.4,COVID-909_pandemic_data,,
3508,경북,2020-06-29,1,1387,0,50,0,0,3.6,0,2646493,52.4,COVID-910_pandemic_data,,
3509,경북,2020-06-30,0,1387,0,50,0,0,3.6,0,2646493,52.4,COVID-911_pandemic_data,,
3510,경북,2020-07-01,0,1387,0,50,0,0,3.6,0,2646493,52.4,COVID-912_pandemic_data,,
3511,경북,2020-07-02,1,1388,0,50,0,0,3.6,0,2646493,52.4,COVID-913_pandemic_data,,
3512,경북,2020-07-03,1,1389,0,50,0,0,3.6,0,2646493,52.5,COVID-914_pandemic_data,,
3513,경북,2020-07-04,0,1389,0,50,0,0,3.6,0,2646493,52.5,COVID-915_pandemic_data,,
3514,경북,2020-07-05,1,1390,0,50,0,0,3.6,0,2646493,52.5,COVID-916_pandemic_data,,
3515,경북,2020-07-06,0,1390,0,50,0,0,3.6,0,2646493,52.5,COVID-917_pandemic_data,,
3516,경북,2020-07-07,1,1391,0,50,0,0,3.6,0,2646493,52.6,COVID-918_pandemic_data,,
3517,경북,2020-07-08,-1,1390,0,50,0,0,3.6,0,2646493,52.5,COVID-919_pandemic_data,,
3518,경북,2020-07-09,0,1390,0,50,0,0,3.6,0,2646493,52.5,COVID-920_pandemic_data,,
3519,경북,2020-07-10,0,1390,0,50,0,0,3.6,0,2646493,52.5,COVID-921_pandemic_data,,
3520,경북,2020-07-11,0,1390,0,50,0,0,3.6,0,2646493,52.5,COVID-922_pandemic_data,,
3521,경북,2020-07-12,0,1390,0,50,0,0,3.6,0,2646493,52.5,COVID-923_pandemic_data,,
3522,경북,2020-07-13,0,1390,0,50,0,0,3.6,0,2646493,52.5,COVID-924_pandemic_data,,
3523,경북,2020-07-14,0,1390,0,50,0,0,3.6,0,2646493,52.5,COVID-925_pandemic_data,,
3524,경북,2020-07-15,0,1390,0,50,0,0,3.6,0,2646493,52.5,COVID-926_pandemic_data,,
3525,경북,2020-07-16,0,1390,0,50,0,0,3.6,0,2646493,52.5,COVID-927_pandemic_data,,
3526,경북,2020-07-17,0,1390,0,50,0,0,3.6,0,2646493,52.5,COVID-928_pandemic_data,,
3527,대구,2020-01-20,0,0,0,0,0,0,0,0,2427954,0,COVID-929_pandemic_data,,
3528,대구,2020-01-24,0,0,0,0,0,0,0,0,2427954,0,COVID-930_pandemic_data,,
3529,대구,2020-01-26,0,0,0,0,0,0,0,0,2427954,0,COVID-931_pandemic_data,,
3530,대구,2020-01-27,0,0,0,0,0,0,0,0,2427954,0,COVID-932_pandemic_data,,
3531,대구,2020-01-30,0,0,0,0,0,0,0,0,2427954,0,COVID-933_pandemic_data,,
3532,대구,2020-01-30,0,0,0,0,0,0,0,0,2427954,0,COVID-934_pandemic_data,,
3533,대구,2020-01-31,0,0,0,0,0,0,0,0,2427954,0,COVID-935_pandemic_data,,
3534,대구,2020-02-01,0,0,0,0,0,0,0,0,2427954,0,COVID-936_pandemic_data,,
3535,대구,2020-02-02,0,0,0,0,0,0,0,0,2427954,0,COVID-937_pandemic_data,,
3536,대구,2020-02-04,0,0,0,0,0,0,0,0,2427954,0,COVID-938_pandemic_data,,
3537,대구,2020-02-05,0,0,0,0,0,0,0,0,2427954,0,COVID-939_pandemic_data,,
3538,대구,2020-02-06,0,0,0,0,0,0,0,0,2427954,0,COVID-940_pandemic_data,,
3539,대구,2020-02-07,0,0,0,0,0,0,0,0,2427954,0,COVID-941_pandemic_data,,
3540,대구,2020-02-09,0,0,0,0,0,0,0,0,2427954,0,COVID-942_pandemic_data,,
3541,대구,2020-02-09,0,0,0,0,0,0,0,0,2427954,0,COVID-943_pandemic_data,,
3542,대구,2020-02-11,0,0,0,0,0,0,0,0,2427954,0,COVID-944_pandemic_data,,
3543,대구,2020-02-16,0,0,0,0,0,0,0,0,2427954,0,COVID-945_pandemic_data,,
3544,대구,2020-02-17,0,0,0,0,0,0,0,0,2427954,0,COVID-946_pandemic_data,,
3545,대구,2020-02-18,1,1,0,0,0,0,0,0,2427954,0,COVID-947_pandemic_data,,
3546,대구,2020-02-19,10,11,0,0,0,0,0,0,2427954,0.5,COVID-948_pandemic_data,,
3547,대구,2020-02-19,5,16,0,0,0,0,0,0,2427954,0.7,COVID-949_pandemic_data,,
3548,대구,2020-02-20,22,38,0,0,0,0,0,0,2427954,1.6,COVID-950_pandemic_data,,
3549,대구,2020-02-20,8,46,0,0,0,0,0,0,2427954,1.9,COVID-951_pandemic_data,,
3550,대구,2020-02-21,38,84,0,0,0,0,0,0,2427954,3.5,COVID-952_pandemic_data,,
3551,대구,2020-02-21,42,126,0,0,0,0,0,0,2427954,5.2,COVID-953_pandemic_data,,
3552,대구,2020-02-22,28,154,0,0,0,0,0,0,2427954,6.3,COVID-954_pandemic_data,,
3553,대구,2020-02-22,55,209,0,0,0,0,0,0,2427954,8.6,COVID-955_pandemic_data,,
