PK,국가코드,날짜,확진자,,사망자,,완치자,,사망률,완치율,인구수,발생률,사이트
,,,일일,누적,일일,누적,일일,누적,,,,,
18480,MUS,2020-04-04,17,186,0,7,,,0.037634409,,1271767,146.253,ourworldindata.org
18481,MUS,2020-04-05,10,196,0,7,,,0.035714286,,1271767,154.116,ourworldindata.org
18482,MUS,2020-04-06,31,227,0,7,,,0.030837004,,1271767,178.492,ourworldindata.org
18483,MUS,2020-04-07,17,244,0,7,,,0.028688525,,1271767,191.859,ourworldindata.org
18484,MUS,2020-04-08,24,268,0,7,,,0.026119403,,1271767,210.73,ourworldindata.org
18485,MUS,2020-04-09,5,273,0,7,,,0.025641026,,1271767,214.662,ourworldindata.org
18486,MUS,2020-04-10,41,314,0,7,,,0.022292994,,1271767,246.901,ourworldindata.org
18487,MUS,2020-04-11,4,318,2,9,,,0.028301887,,1271767,250.046,ourworldindata.org
18488,MUS,2020-04-12,1,319,0,9,,,0.028213166,,1271767,250.832,ourworldindata.org
18489,MUS,2020-04-13,5,324,0,9,,,0.027777778,,1271767,254.764,ourworldindata.org
18490,MUS,2020-04-14,0,324,0,9,,,0.027777778,,1271767,254.764,ourworldindata.org
18491,MUS,2020-04-15,0,324,0,9,,,0.027777778,,1271767,254.764,ourworldindata.org
18492,MUS,2020-04-16,0,324,0,9,,,0.027777778,,1271767,254.764,ourworldindata.org
18493,MUS,2020-04-17,0,324,0,9,,,0.027777778,,1271767,254.764,ourworldindata.org
18494,MUS,2020-04-18,0,324,0,9,,,0.027777778,,1271767,254.764,ourworldindata.org
18495,MUS,2020-04-19,1,325,0,9,,,0.027692308,,1271767,255.55,ourworldindata.org
18496,MUS,2020-04-20,3,328,0,9,,,0.027439024,,1271767,257.909,ourworldindata.org
18497,MUS,2020-04-21,0,328,0,9,,,0.027439024,,1271767,257.909,ourworldindata.org
18498,MUS,2020-04-22,0,328,0,9,,,0.027439024,,1271767,257.909,ourworldindata.org
18499,MUS,2020-04-23,1,329,0,9,,,0.027355623,,1271767,258.695,ourworldindata.org
18500,MUS,2020-04-24,2,331,0,9,,,0.027190332,,1271767,260.268,ourworldindata.org
18501,MUS,2020-04-25,0,331,0,9,,,0.027190332,,1271767,260.268,ourworldindata.org
18502,MUS,2020-04-26,0,331,0,9,,,0.027190332,,1271767,260.268,ourworldindata.org
18503,MUS,2020-04-27,1,332,0,9,,,0.027108434,,1271767,261.054,ourworldindata.org
18504,MUS,2020-04-28,0,332,1,10,,,0.030120482,,1271767,261.054,ourworldindata.org
18505,MUS,2020-04-29,0,332,0,10,,,0.030120482,,1271767,261.054,ourworldindata.org
18506,MUS,2020-04-30,0,332,0,10,,,0.030120482,,1271767,261.054,ourworldindata.org
18507,MUS,2020-05-01,0,332,0,10,,,0.030120482,,1271767,261.054,ourworldindata.org
18508,MUS,2020-05-02,0,332,0,10,,,0.030120482,,1271767,261.054,ourworldindata.org
18509,MUS,2020-05-03,0,332,0,10,,,0.030120482,,1271767,261.054,ourworldindata.org
18510,MUS,2020-05-04,0,332,0,10,,,0.030120482,,1271767,261.054,ourworldindata.org
18511,MUS,2020-05-05,0,332,0,10,,,0.030120482,,1271767,261.054,ourworldindata.org
18512,MUS,2020-05-06,0,332,0,10,,,0.030120482,,1271767,261.054,ourworldindata.org
18513,MUS,2020-05-07,0,332,0,10,,,0.030120482,,1271767,261.054,ourworldindata.org
18514,MUS,2020-05-08,0,332,0,10,,,0.030120482,,1271767,261.054,ourworldindata.org
18515,MUS,2020-05-09,0,332,0,10,,,0.030120482,,1271767,261.054,ourworldindata.org
18516,MUS,2020-05-10,0,332,0,10,,,0.030120482,,1271767,261.054,ourworldindata.org
18517,MUS,2020-05-11,0,332,0,10,,,0.030120482,,1271767,261.054,ourworldindata.org
18518,MUS,2020-05-12,0,332,0,10,,,0.030120482,,1271767,261.054,ourworldindata.org
18519,MUS,2020-05-13,0,332,0,10,,,0.030120482,,1271767,261.054,ourworldindata.org
18520,MUS,2020-05-14,0,332,0,10,,,0.030120482,,1271767,261.054,ourworldindata.org
18521,MUS,2020-05-15,0,332,0,10,,,0.030120482,,1271767,261.054,ourworldindata.org
18522,MUS,2020-05-16,0,332,0,10,,,0.030120482,,1271767,261.054,ourworldindata.org
18523,MUS,2020-05-17,0,332,0,10,,,0.030120482,,1271767,261.054,ourworldindata.org
18524,MUS,2020-05-18,0,332,0,10,,,0.030120482,,1271767,261.054,ourworldindata.org
18525,MUS,2020-05-19,0,332,0,10,,,0.030120482,,1271767,261.054,ourworldindata.org
18526,MUS,2020-05-20,0,332,0,10,,,0.030120482,,1271767,261.054,ourworldindata.org
18527,MUS,2020-05-21,0,332,0,10,,,0.030120482,,1271767,261.054,ourworldindata.org
18528,MUS,2020-05-22,0,332,0,10,,,0.030120482,,1271767,261.054,ourworldindata.org
18529,MUS,2020-05-23,0,332,0,10,,,0.030120482,,1271767,261.054,ourworldindata.org
18530,MUS,2020-05-24,0,332,0,10,,,0.030120482,,1271767,261.054,ourworldindata.org
18531,MUS,2020-05-25,2,334,0,10,,,0.02994012,,1271767,262.627,ourworldindata.org
18532,MUS,2020-05-26,0,334,0,10,,,0.02994012,,1271767,262.627,ourworldindata.org
18533,MUS,2020-05-27,0,334,0,10,,,0.02994012,,1271767,262.627,ourworldindata.org
18534,MUS,2020-05-28,0,334,0,10,,,0.02994012,,1271767,262.627,ourworldindata.org
18535,MUS,2020-05-29,0,334,0,10,,,0.02994012,,1271767,262.627,ourworldindata.org
18536,MUS,2020-05-30,1,335,0,10,,,0.029850746,,1271767,263.413,ourworldindata.org
18537,MUS,2020-05-31,0,335,0,10,,,0.029850746,,1271767,263.413,ourworldindata.org
18538,MUS,2020-06-01,0,335,0,10,,,0.029850746,,1271767,263.413,ourworldindata.org
18539,MUS,2020-06-02,0,335,0,10,,,0.029850746,,1271767,263.413,ourworldindata.org
18540,MUS,2020-06-03,0,335,0,10,,,0.029850746,,1271767,263.413,ourworldindata.org
18541,MUS,2020-06-04,0,335,0,10,,,0.029850746,,1271767,263.413,ourworldindata.org
18542,MUS,2020-06-05,0,335,0,10,,,0.029850746,,1271767,263.413,ourworldindata.org
18543,MUS,2020-06-06,2,337,0,10,,,0.029673591,,1271767,264.986,ourworldindata.org
18544,MUS,2020-06-07,0,337,0,10,,,0.029673591,,1271767,264.986,ourworldindata.org
18545,MUS,2020-06-08,0,337,0,10,,,0.029673591,,1271767,264.986,ourworldindata.org
18546,MUS,2020-06-09,0,337,0,10,,,0.029673591,,1271767,264.986,ourworldindata.org
18547,MUS,2020-06-10,0,337,0,10,,,0.029673591,,1271767,264.986,ourworldindata.org
18548,MUS,2020-06-11,0,337,0,10,,,0.029673591,,1271767,264.986,ourworldindata.org
18549,MUS,2020-06-12,0,337,0,10,,,0.029673591,,1271767,264.986,ourworldindata.org
18550,MUS,2020-06-13,0,337,0,10,,,0.029673591,,1271767,264.986,ourworldindata.org
18551,MUS,2020-06-14,0,337,0,10,,,0.029673591,,1271767,264.986,ourworldindata.org
18552,MUS,2020-06-15,0,337,0,10,,,0.029673591,,1271767,264.986,ourworldindata.org
18553,MUS,2020-06-16,0,337,0,10,,,0.029673591,,1271767,264.986,ourworldindata.org
18554,MUS,2020-06-17,0,337,0,10,,,0.029673591,,1271767,264.986,ourworldindata.org
18555,MUS,2020-06-18,0,337,0,10,,,0.029673591,,1271767,264.986,ourworldindata.org
18556,MUS,2020-06-19,0,337,0,10,,,0.029673591,,1271767,264.986,ourworldindata.org
18557,MUS,2020-06-20,0,337,0,10,,,0.029673591,,1271767,264.986,ourworldindata.org
18558,MUS,2020-06-21,0,337,0,10,,,0.029673591,,1271767,264.986,ourworldindata.org
18559,MUS,2020-06-22,0,337,0,10,,,0.029673591,,1271767,264.986,ourworldindata.org
18560,MUS,2020-06-23,3,340,0,10,,,0.029411765,,1271767,267.345,ourworldindata.org
18561,MUS,2020-06-24,0,340,0,10,,,0.029411765,,1271767,267.345,ourworldindata.org
18562,MUS,2020-06-25,1,341,0,10,,,0.029325513,,1271767,268.131,ourworldindata.org
18563,MUS,2020-06-26,0,341,0,10,,,0.029325513,,1271767,268.131,ourworldindata.org
18564,MUS,2020-06-27,0,341,0,10,,,0.029325513,,1271767,268.131,ourworldindata.org
18565,MUS,2020-06-28,0,341,0,10,,,0.029325513,,1271767,268.131,ourworldindata.org
18566,MUS,2020-06-29,0,341,0,10,,,0.029325513,,1271767,268.131,ourworldindata.org
18567,MUS,2020-06-30,0,341,0,10,,,0.029325513,,1271767,268.131,ourworldindata.org
18568,MUS,2020-07-01,0,341,0,10,,,0.029325513,,1271767,268.131,ourworldindata.org
18569,MUS,2020-07-02,0,341,0,10,,,0.029325513,,1271767,268.131,ourworldindata.org
18570,MUS,2020-07-03,0,341,0,10,,,0.029325513,,1271767,268.131,ourworldindata.org
18571,MUS,2020-07-04,0,341,0,10,,,0.029325513,,1271767,268.131,ourworldindata.org
18572,MUS,2020-07-05,0,341,0,10,,,0.029325513,,1271767,268.131,ourworldindata.org
18573,MUS,2020-07-06,0,341,0,10,,,0.029325513,,1271767,268.131,ourworldindata.org
18574,MUS,2020-07-07,1,342,0,10,,,0.029239766,,1271767,268.917,ourworldindata.org
18575,MUS,2020-07-08,0,342,0,10,,,0.029239766,,1271767,268.917,ourworldindata.org
18576,MUS,2020-07-09,0,342,0,10,,,0.029239766,,1271767,268.917,ourworldindata.org
18577,MUS,2020-07-10,0,342,0,10,,,0.029239766,,1271767,268.917,ourworldindata.org
18578,MUS,2020-07-11,0,342,0,10,,,0.029239766,,1271767,268.917,ourworldindata.org
18579,MUS,2020-07-12,0,342,0,10,,,0.029239766,,1271767,268.917,ourworldindata.org
18580,MUS,2020-07-13,0,342,0,10,,,0.029239766,,1271767,268.917,ourworldindata.org
18581,MUS,2020-07-14,0,342,0,10,,,0.029239766,,1271767,268.917,ourworldindata.org
18582,MUS,2020-07-15,0,342,0,10,,,0.029239766,,1271767,268.917,ourworldindata.org
18583,MUS,2020-07-16,1,343,0,10,,,0.029154519,,1271767,269.703,ourworldindata.org
18584,MUS,2020-07-17,0,343,0,10,,,0.029154519,,1271767,269.703,ourworldindata.org
18585,MUS,2020-07-18,0,343,0,10,,,0.029154519,,1271767,269.703,ourworldindata.org
18586,MUS,2020-07-19,0,343,0,10,,,0.029154519,,1271767,269.703,ourworldindata.org
18587,MUS,2020-07-20,0,343,0,10,,,0.029154519,,1271767,269.703,ourworldindata.org
18588,MEX,2019-12-31,0,0,0,0,,,0,,128932753,0,ourworldindata.org
18589,MEX,2020-01-01,0,0,0,0,,,0,,128932753,0,ourworldindata.org
18590,MEX,2020-01-02,0,0,0,0,,,0,,128932753,0,ourworldindata.org
18591,MEX,2020-01-03,0,0,0,0,,,0,,128932753,0,ourworldindata.org
18592,MEX,2020-01-04,0,0,0,0,,,0,,128932753,0,ourworldindata.org
18593,MEX,2020-01-05,0,0,0,0,,,0,,128932753,0,ourworldindata.org
18594,MEX,2020-01-06,0,0,0,0,,,0,,128932753,0,ourworldindata.org
18595,MEX,2020-01-07,0,0,0,0,,,0,,128932753,0,ourworldindata.org
18596,MEX,2020-01-08,0,0,0,0,,,0,,128932753,0,ourworldindata.org
18597,MEX,2020-01-09,0,0,0,0,,,0,,128932753,0,ourworldindata.org
18598,MEX,2020-01-10,0,0,0,0,,,0,,128932753,0,ourworldindata.org
18599,MEX,2020-01-11,0,0,0,0,,,0,,128932753,0,ourworldindata.org
18600,MEX,2020-01-12,0,0,0,0,,,0,,128932753,0,ourworldindata.org
18601,MEX,2020-01-13,0,0,0,0,,,0,,128932753,0,ourworldindata.org
18602,MEX,2020-01-14,0,0,0,0,,,0,,128932753,0,ourworldindata.org
18603,MEX,2020-01-15,0,0,0,0,,,0,,128932753,0,ourworldindata.org
18604,MEX,2020-01-16,0,0,0,0,,,0,,128932753,0,ourworldindata.org
18605,MEX,2020-01-17,0,0,0,0,,,0,,128932753,0,ourworldindata.org
18606,MEX,2020-01-18,0,0,0,0,,,0,,128932753,0,ourworldindata.org
18607,MEX,2020-01-19,0,0,0,0,,,0,,128932753,0,ourworldindata.org
18608,MEX,2020-01-20,0,0,0,0,,,0,,128932753,0,ourworldindata.org
18609,MEX,2020-01-21,0,0,0,0,,,0,,128932753,0,ourworldindata.org
18610,MEX,2020-01-22,0,0,0,0,,,0,,128932753,0,ourworldindata.org
18611,MEX,2020-01-23,0,0,0,0,,,0,,128932753,0,ourworldindata.org
18612,MEX,2020-01-24,0,0,0,0,,,0,,128932753,0,ourworldindata.org
18613,MEX,2020-01-25,0,0,0,0,,,0,,128932753,0,ourworldindata.org
18614,MEX,2020-01-26,0,0,0,0,,,0,,128932753,0,ourworldindata.org
18615,MEX,2020-01-27,0,0,0,0,,,0,,128932753,0,ourworldindata.org
18616,MEX,2020-01-28,0,0,0,0,,,0,,128932753,0,ourworldindata.org
18617,MEX,2020-01-29,0,0,0,0,,,0,,128932753,0,ourworldindata.org
18618,MEX,2020-01-30,0,0,0,0,,,0,,128932753,0,ourworldindata.org
18619,MEX,2020-01-31,0,0,0,0,,,0,,128932753,0,ourworldindata.org
18620,MEX,2020-02-01,0,0,0,0,,,0,,128932753,0,ourworldindata.org
18621,MEX,2020-02-02,0,0,0,0,,,0,,128932753,0,ourworldindata.org
18622,MEX,2020-02-03,0,0,0,0,,,0,,128932753,0,ourworldindata.org
18623,MEX,2020-02-04,0,0,0,0,,,0,,128932753,0,ourworldindata.org
18624,MEX,2020-02-05,0,0,0,0,,,0,,128932753,0,ourworldindata.org
18625,MEX,2020-02-06,0,0,0,0,,,0,,128932753,0,ourworldindata.org
18626,MEX,2020-02-07,0,0,0,0,,,0,,128932753,0,ourworldindata.org
18627,MEX,2020-02-08,0,0,0,0,,,0,,128932753,0,ourworldindata.org
18628,MEX,2020-02-09,0,0,0,0,,,0,,128932753,0,ourworldindata.org
18629,MEX,2020-02-10,0,0,0,0,,,0,,128932753,0,ourworldindata.org
18630,MEX,2020-02-11,0,0,0,0,,,0,,128932753,0,ourworldindata.org
18631,MEX,2020-02-12,0,0,0,0,,,0,,128932753,0,ourworldindata.org
18632,MEX,2020-02-13,0,0,0,0,,,0,,128932753,0,ourworldindata.org
18633,MEX,2020-02-14,0,0,0,0,,,0,,128932753,0,ourworldindata.org
18634,MEX,2020-02-15,0,0,0,0,,,0,,128932753,0,ourworldindata.org
18635,MEX,2020-02-16,0,0,0,0,,,0,,128932753,0,ourworldindata.org
18636,MEX,2020-02-17,0,0,0,0,,,0,,128932753,0,ourworldindata.org
18637,MEX,2020-02-18,0,0,0,0,,,0,,128932753,0,ourworldindata.org
18638,MEX,2020-02-19,0,0,0,0,,,0,,128932753,0,ourworldindata.org
18639,MEX,2020-02-20,0,0,0,0,,,0,,128932753,0,ourworldindata.org
18640,MEX,2020-02-21,0,0,0,0,,,0,,128932753,0,ourworldindata.org
18641,MEX,2020-02-22,0,0,0,0,,,0,,128932753,0,ourworldindata.org
18642,MEX,2020-02-23,0,0,0,0,,,0,,128932753,0,ourworldindata.org
